FID,FID_1,OBJECTID,Id,gridcode,area,perimeter,iso,ORIG_FID,FID_2,MUNI_NUM,MUNI_NAME,MUNI_TYPE,MUNI_NAME_,GOVT_JURIS,COUNTY_NAM,STATE_NAME,STATE_ABBR,FIPS_STATE,FIPS_COUNT,FIPS_MUNI,FIPS_CODE_,SHAPE_AREA,SHAPE_LEN
7077,5554,23189,23189,1,25355,670,0.709780189000000,5554,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7078,5563,23229,23229,1,1800,180,0.698131701000000,5563,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7079,5597,23343,23343,1,19970,565,0.786123960000000,5597,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7080,5608,23384,23384,1,89264,1515,0.488720934000000,5608,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7081,5626,23429,23429,1,576,112,0.577027222000000,5626,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7082,5651,23518,23518,1,85431,1447,0.512729484000000,5651,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7083,5652,23519,23519,1,217217,4002,0.170431359000000,5652,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7084,5678,23654,23654,1,27733,683,0.747076901000000,5678,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7085,5701,23752,23752,1,950586,8131,0.180681362000000,5701,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7086,5730,23899,23899,1,66414,1586,0.331789880000000,5730,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7087,5742,23966,23966,1,819408,5912,0.294605746000000,5742,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7088,5756,24061,24061,1,931810,7672,0.198939051000000,5756,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7089,5763,24099,24099,1,41618,892,0.657296563000000,5763,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7090,5838,24392,24392,1,576,112,0.577027222000000,5838,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7091,5873,24524,24524,1,10104,510,0.488160741000000,5873,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7092,5874,24526,24526,1,576,112,0.577027222000000,5874,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7093,5875,24531,24531,1,203605,2787,0.329400585000000,5875,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7094,5899,24629,24629,1,1804,229,0.432290242000000,5899,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7095,5923,24750,24750,1,1056698,6287,0.335949368000000,5923,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7096,5924,24753,24753,1,33798,1255,0.269658065000000,5924,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7097,5925,24754,24754,1,2156,223,0.544814797000000,5925,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7098,5926,24756,24756,1,212953,2569,0.405476247000000,5926,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7099,6003,25055,25055,1,647975,6383,0.199856568000000,6003,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7100,6261,26023,26023,1,531186,6111,0.178744183000000,6261,33,30,East Brandywine,Township,East Brandywine Township,Municipality,Chester,Pennsylvania,PA,42,029,20864,4202920864,313764793.582000017166138,81835.582948600000236
7101,5268,22096,22096,1,576,112,0.577027222000000,5268,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7102,5286,22141,22141,1,616,113,0.606224786000000,5286,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7103,5318,22231,22231,1,616,113,0.606224786000000,5318,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7104,5319,22233,22233,1,900,120,0.785398163000000,5319,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7105,5386,22464,22464,1,5991,329,0.695532435000000,5386,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7106,5404,22536,22536,1,17652,671,0.492672978000000,5404,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7107,5444,22726,22726,1,900,120,0.785398163000000,5444,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7108,5445,22727,22727,1,14703,705,0.371738539000000,5445,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7109,5458,22767,22767,1,14684,833,0.265928104000000,5458,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7110,5466,22799,22799,1,1800,180,0.698131701000000,5466,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7111,5472,22827,22827,1,576,112,0.577027222000000,5472,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7112,5484,22865,22865,1,1215,170,0.528309353000000,5484,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7113,5500,22940,22940,1,13911,633,0.436275470000000,5500,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7114,5506,22977,22977,1,576,112,0.577027222000000,5506,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7115,5531,23103,23103,1,21982,885,0.352687872000000,5531,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7116,5564,23235,23235,1,8090,380,0.704030043000000,5564,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7117,5573,23271,23271,1,1504,233,0.348133534000000,5573,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7118,5586,23311,23311,1,23309,1068,0.256797624000000,5586,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7119,5598,23348,23348,1,20804,839,0.371392208000000,5598,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7120,5599,23349,23349,1,616,113,0.606224786000000,5599,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7121,5611,23392,23392,1,900,120,0.785398163000000,5611,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7122,5629,23437,23437,1,1296,173,0.544155044000000,5629,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7123,5630,23438,23438,1,900,120,0.785398163000000,5630,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7124,5631,23441,23441,1,1804,229,0.432290242000000,5631,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7125,5641,23479,23479,1,7200,397,0.574065367000000,5641,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7126,5653,23522,23522,1,3291,269,0.571522307000000,5653,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7127,5668,23617,23617,1,900,120,0.785398163000000,5668,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7128,5680,23659,23659,1,2262,200,0.710628258000000,5680,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7129,5681,23660,23660,1,576,112,0.577027222000000,5681,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7130,5692,23704,23704,1,616,113,0.606224786000000,5692,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7131,5693,23707,23707,1,16174,682,0.436976975000000,5693,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7132,5709,23791,23791,1,4723,313,0.605813762000000,5709,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7133,5720,23858,23858,1,616,113,0.606224786000000,5720,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7134,5731,23906,23906,1,1800,180,0.698131701000000,5731,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7135,5736,23941,23941,1,1972,210,0.561924781000000,5736,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7136,5743,23970,23970,1,7178,440,0.465916365000000,5743,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7137,5750,24030,24030,1,2839,281,0.451817051000000,5750,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7138,5764,24101,24101,1,190187,3667,0.177733328000000,5764,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7139,5779,24162,24162,1,616,113,0.606224786000000,5779,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7140,5814,24289,24289,1,6522,401,0.509685071000000,5814,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7141,5815,24290,24290,1,8211,438,0.537845693000000,5815,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7142,5819,24324,24324,1,1800,180,0.698131701000000,5819,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7143,5827,24358,24358,1,1800,180,0.698131701000000,5827,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7144,5876,24536,24536,1,4135,315,0.523677929000000,5876,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7145,5902,24636,24636,1,6145,396,0.492426458000000,5902,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7146,5911,24676,24676,1,616,113,0.606224786000000,5911,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7147,5928,24764,24764,1,6904,367,0.644137403000000,5928,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7148,6064,25289,25289,1,3600,277,0.589593690000000,6064,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7149,6065,25292,25292,1,13201,738,0.304581816000000,6065,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
7150,6079,25342,25342,1,1800,180,0.698131701000000,6079,34,11,Downingtown,Borough,Downingtown Borough,Municipality,Chester,Pennsylvania,PA,42,029,19752,4202919752,62002413.494599997997284,49016.278354699999909
